MSE,RMSE,MAE,R2,DirectionalAcc
0.0004949074354954064,0.022246515131485345,0.017870968207716942,0.8192633390426636,0.8273337400854179
0.001779396552592516,0.04218289407559083,0.03351147100329399,-0.765217661857605,0.4263565891472868
0.005406608805060387,0.07352964575639126,0.05883568152785301,-2.1627368927001953,0.44964028776978415
