MSE,RMSE,MAE,R2,DirectionalAcc
1.5214444829325657e-05,0.0039005698082877145,0.0027222505304962397,-2.2935001850128174,0.5509456985967053
9.152736311079934e-06,0.00302534895691058,0.0024434176739305258,-1.8840487003326416,0.5271317829457365
0.00010905319504672661,0.01044285377886364,0.00713789789006114,-2.7330880165100098,0.5449640287769785
