MSE,RMSE,MAE,R2,DirectionalAcc
0.0017786230891942978,0.042173725104551744,0.033660177141427994,0.7876220941543579,0.8181818181818182
0.014212032780051231,0.11921423061049059,0.10373006016016006,-7.974782943725586,0.14728682170542637
0.01610288955271244,0.12689716132645537,0.10209544748067856,-0.23844671249389648,0.5539568345323741
