ann_mean_log,ann_vol,sharpe_(rf=0),max_drawdown,final_equity
-0.06609559077900799,0.1741020276928632,-0.379637110807282,-27.38%,0.7444797686110352
-0.075279590779008,0.1742790936106762,-0.43194848687459797,-28.64%,0.7145733685696686
0.04640897361112321,0.0807933908725693,0.5744154702495575,-11.69%,1.2302075781964072
