Date,Equity (SPY),Long Treasuries (TLT),Short Treasuries (SHY),Gold (GLD),Oil (DBO)
2010-06-09,79.89366149902344,62.740299224853516,67.32320404052734,120.55999755859375,20.5362491607666
2010-06-10,82.22908020019531,61.61924743652344,67.23489379882812,118.97000122070312,21.061731338500977
2010-06-11,82.62837219238281,62.400787353515625,67.30714416503906,120.01000213623047,20.84136962890625
2010-06-14,82.5002670288086,62.08047866821289,67.32320404052734,119.5999984741211,20.782041549682617
2010-06-15,84.37612915039062,61.82426452636719,67.29113006591797,120.98999786376953,21.180391311645508
2010-06-16,84.34600830078125,62.176570892333984,67.30714416503906,120.33000183105469,21.299049377441406
2010-06-17,84.4815902709961,62.68265151977539,67.34728240966797,121.9000015258789,21.2820987701416
2010-06-18,84.57319641113281,62.580135345458984,67.35533905029297,122.83000183105469,21.315998077392578
2010-06-21,84.33097076416016,62.400787353515625,67.3633804321289,120.38999938964844,21.273622512817383
2010-06-22,82.93822479248047,63.14385986328125,67.39543151855469,121.44999694824219,21.104108810424805
2010-06-23,82.68083190917969,63.573089599609375,67.4437026977539,120.94999694824219,20.527774810791016
2010-06-24,81.31078338623047,63.19512939453125,67.45967864990234,121.30000305175781,20.55320167541504
2010-06-25,81.65142822265625,63.45137023925781,67.48383331298828,122.76000213623047,21.146488189697266
2010-06-28,81.3940200805664,64.047119140625,67.5239028930664,121.08999633789062,21.036306381225586
2010-06-29,78.88098907470703,64.7453842163086,67.55607604980469,121.2699966430664,20.341312408447266
2010-06-30,78.13162231445312,65.18099212646484,67.54002380371094,121.68000030517578,20.180274963378906
2010-07-01,77.78340911865234,65.28377532958984,67.51826477050781,117.04000091552734,19.663267135620117
2010-07-02,77.35953521728516,64.76334381103516,67.51826477050781,118.48999786376953,19.510709762573242
2010-07-06,77.8666763305664,65.29664611816406,67.51826477050781,116.51000213623047,19.671743392944336
2010-07-07,80.31918334960938,64.531982421875,67.51026916503906,117.7300033569336,20.205703735351562
2010-07-08,81.11396026611328,64.12076568603516,67.51826477050781,117.20999908447266,20.58710289001465
2010-07-09,81.71954345703125,63.754493713378906,67.49418640136719,118.36000061035156,20.561677932739258
2010-07-12,81.77252960205078,63.728824615478516,67.50225067138672,117.33999633789062,20.239604949951172
2010-07-13,83.00634002685547,63.18262481689453,67.45398712158203,118.36000061035156,20.773563385009766
2010-07-14,82.99877166748047,63.81876754760742,67.52629852294922,118.30000305175781,20.68880844116211
2010-07-15,83.0214614868164,64.45491027832031,67.54244232177734,118.2300033569336,20.629480361938477
2010-07-16,80.73551177978516,64.76973724365234,67.60664367675781,116.66999816894531,20.417591094970703
2010-07-19,81.21235656738281,64.37140655517578,67.58257293701172,115.7300033569336,20.5362491607666
2010-07-20,82.11312103271484,64.46773529052734,67.60664367675781,116.6500015258789,20.722713470458984
2010-07-21,81.04586791992188,65.56005859375,67.63878631591797,115.8499984741211,20.502347946166992
2010-07-22,82.85494232177734,64.80188751220703,67.61477661132812,116.86000061035156,21.112586975097656
2010-07-23,83.57402038574219,64.11434173583984,67.58257293701172,116.08999633789062,21.053258895874023
2010-07-26,84.44451904296875,64.00511932373047,67.55844116210938,115.5199966430664,21.112586975097656
2010-07-27,84.43697357177734,63.38825607299805,67.51826477050781,113.51000213623047,20.756614685058594
2010-07-28,83.89197540283203,63.59383010864258,67.58257293701172,113.77999877929688,20.69728660583496
2010-07-29,83.48321533203125,63.57456970214844,67.63878631591797,114.29000091552734,21.061731338500977
2010-07-30,83.46807861328125,64.5641098022461,67.67098999023438,115.48999786376953,21.197341918945312
2010-08-02,85.35283660888672,63.65778732299805,67.65570068359375,115.54000091552734,21.748252868652344
2010-08-03,84.9441146850586,64.02523040771484,67.70396423339844,115.98999786376953,21.960140228271484
2010-08-04,85.5118179321289,63.53532409667969,67.64762878417969,116.72000122070312,21.943191528320312
2010-08-05,85.42098236083984,63.831787109375,67.72808837890625,116.9800033569336,21.86690902709961
2010-08-06,85.07280731201172,64.52802276611328,67.74412536621094,117.83999633789062,21.705875396728516
2010-08-09,85.52692413330078,64.28951263427734,67.70396423339844,117.4000015258789,21.91776466369629
2010-08-10,85.065185546875,64.42485809326172,67.73613739013672,117.7300033569336,21.570266723632812
2010-08-11,82.73384094238281,65.28870391845703,67.75218200683594,117.33999633789062,20.95155143737793
2010-08-12,82.2266845703125,65.12754821777344,67.73613739013672,118.7699966430664,20.35826301574707
2010-08-13,81.98443603515625,65.93975830078125,67.72808837890625,118.73999786376953,20.35826301574707
2010-08-16,81.94660949707031,67.59004211425781,67.79244232177734,119.7300033569336,20.307411193847656
2010-08-17,82.9533462524414,67.2032241821289,67.77629089355469,119.75,20.621004104614258
2010-08-18,83.104736328125,67.38375854492188,67.79244232177734,120.22000122070312,20.51082420349121
2010-08-19,81.65897369384766,68.43450927734375,67.80848693847656,120.38999938964844,20.205703735351562
2010-08-20,81.3940200805664,68.357177734375,67.78437042236328,119.97000122070312,20.061620712280273
2010-08-23,81.0837173461914,68.37005615234375,67.79244232177734,119.77999877929688,19.790401458740234
2010-08-24,79.88013458251953,69.46593475341797,67.84065246582031,120.36000061035156,19.52766227722168
2010-08-25,80.19051361083984,69.24032592773438,67.77629089355469,121.36000061035156,19.849729537963867
2010-08-26,79.65306091308594,69.89138793945312,67.77629089355469,120.95999908447266,20.163326263427734
2010-08-27,80.88689422607422,67.9123764038086,67.72808837890625,121.01000213623047,20.714235305786133
2010-08-30,79.71363830566406,69.21454620361328,67.80848693847656,120.91000366210938,20.54472541809082
2010-08-31,79.71363830566406,69.98162841796875,67.83262634277344,122.08000183105469,20.129423141479492
2010-09-01,82.09798431396484,68.5346450805664,67.79243469238281,121.69000244140625,20.612529754638672
2010-09-02,82.86249542236328,67.81047821044922,67.77626037597656,122.29000091552734,20.705760955810547
2010-09-03,83.93731689453125,66.97000885009766,67.74407196044922,121.86000061035156,20.637958526611328
2010-09-07,82.99119567871094,68.34071350097656,67.81648254394531,122.69999694824219,20.714235305786133
2010-09-08,83.57402038574219,67.79756927490234,67.76821899414062,122.70999908447266,20.858320236206055
2010-09-09,83.9600601196289,66.45925903320312,67.6957778930664,121.55999755859375,20.621004104614258
2010-09-10,84.38397979736328,66.15533447265625,67.6877212524414,121.7300033569336,20.790515899658203
2010-09-13,85.32255554199219,66.47863006591797,67.74407196044922,121.62000274658203,21.01935386657715
2010-09-14,85.26956939697266,67.11872100830078,67.79243469238281,124.0199966430664,20.968503952026367
2010-09-15,85.59505462646484,66.12298583984375,67.8084716796875,123.94000244140625,20.926124572753906
2010-09-16,85.57234191894531,65.46997833251953,67.8246078491211,124.62999725341797,20.68033218383789
2010-09-17,85.60433959960938,65.7350845336914,67.84064483642578,124.54000091552734,20.663379669189453
2010-09-20,86.91323852539062,66.1165542602539,67.84869384765625,124.87000274658203,20.926124572753906
2010-09-21,86.73819732666016,67.0346450805664,67.89703369140625,126.01000213623047,20.570152282714844
2010-09-22,86.31204986572266,67.63592529296875,67.88896179199219,126.19999694824219,20.51082420349121
2010-09-23,85.61193084716797,67.82994842529297,67.89703369140625,126.30000305175781,20.51082420349121
2010-09-24,87.3774185180664,66.91828155517578,67.88896179199219,126.69000244140625,20.76508903503418
